datetime,temperature_C,power_draw_W,utilization_MiB,memory_used_MiB,memory_total_percentage
2018-02-24 07:32:19.376101,90,99.20,2822,8114,100
2018-02-24 07:32:29.420327,90,93.08,2822,8114,100
2018-02-24 07:32:39.461322,90,93.04,2822,8114,100
2018-02-24 07:32:49.496905,90,97.24,2822,8114,100
2018-02-24 07:32:59.531508,90,97.28,2822,8114,100
2018-02-24 07:33:09.563026,90,97.31,2822,8114,100
2018-02-24 07:33:19.597458,90,97.43,2822,8114,100
2018-02-24 07:33:29.633063,90,97.43,2822,8114,100
2018-02-24 07:33:39.671066,90,97.43,2822,8114,100
2018-02-24 07:33:49.708478,90,97.39,2822,8114,100
2018-02-24 07:33:59.742309,90,90.73,2822,8114,100
2018-02-24 07:34:09.773546,90,95.62,2822,8114,100
2018-02-24 07:34:19.815235,90,95.54,2822,8114,100
2018-02-24 07:34:29.850015,90,95.50,2822,8114,100
2018-02-24 07:34:39.882085,90,95.54,2822,8114,100
2018-02-24 07:34:49.924763,90,95.58,2822,8114,100
2018-02-24 07:34:59.966252,90,95.62,2822,8114,100
2018-02-24 07:35:09.997602,90,95.66,2822,8114,100
2018-02-24 07:35:20.023440,90,95.62,2822,8114,100
2018-02-24 07:35:30.055491,90,95.58,2822,8114,100
2018-02-24 07:35:40.084142,90,95.47,2822,8114,100
2018-02-24 07:35:50.115512,90,95.62,2822,8114,100
2018-02-24 07:36:00.155403,90,95.50,2822,8114,100
2018-02-24 07:36:10.192157,90,95.50,2822,8114,100
2018-02-24 07:36:20.226627,90,95.66,2822,8114,100
2018-02-24 07:36:30.262330,90,95.58,2822,8114,100
2018-02-24 07:36:40.293185,90,95.43,2822,8114,100
2018-02-24 07:36:50.334505,90,95.58,2822,8114,100
2018-02-24 07:37:00.369351,90,95.58,2822,8114,100
2018-02-24 07:37:10.414957,90,95.50,2822,8114,100
2018-02-24 07:37:20.451744,90,95.43,2822,8114,100
2018-02-24 07:37:30.495331,90,95.50,2822,8114,100
2018-02-24 07:37:40.543540,90,95.50,2822,8114,100
2018-02-24 07:37:50.585522,90,95.50,2822,8114,100
2018-02-24 07:38:00.616478,90,95.50,2822,8114,100
2018-02-24 07:38:10.646140,90,95.58,2822,8114,100
2018-02-24 07:38:20.683764,90,95.54,2822,8114,100
2018-02-24 07:38:30.724421,90,95.43,2822,8114,100
2018-02-24 07:38:40.755408,90,95.58,2822,8114,100
2018-02-24 07:38:50.784223,90,95.58,2822,8114,100
2018-02-24 07:39:00.825659,90,95.66,2822,8114,100
2018-02-24 07:39:10.868421,90,95.66,2822,8114,100
2018-02-24 07:39:20.909495,90,95.50,2822,8114,100
2018-02-24 07:39:30.939178,90,95.43,2822,8114,100
2018-02-24 07:39:40.970799,90,95.58,2822,8114,100
2018-02-24 07:39:51.002753,90,95.04,2822,8114,100
2018-02-24 07:40:01.037107,90,95.50,2822,8114,100
2018-02-24 07:40:11.080010,90,95.43,2822,8114,100
2018-02-24 07:40:21.115517,90,95.58,2822,8114,100
2018-02-24 07:40:31.149700,90,95.62,2822,8114,100
2018-02-24 07:40:41.189325,90,95.58,2822,8114,100
2018-02-24 07:40:51.219744,90,95.54,2822,8114,100
2018-02-24 07:41:01.255404,90,95.54,2822,8114,100
2018-02-24 07:41:11.289814,90,95.35,2822,8114,100
2018-02-24 07:41:21.320443,90,95.43,2822,8114,100
2018-02-24 07:41:31.359887,90,95.50,2822,8114,100
2018-02-24 07:41:41.396691,90,95.54,2822,8114,100
2018-02-24 07:41:51.440965,90,95.50,2822,8114,100
2018-02-24 07:42:01.481805,90,95.35,2822,8114,100
2018-02-24 07:42:11.522917,90,95.47,2822,8114,100
2018-02-24 07:42:21.565048,90,95.54,2822,8114,100
2018-02-24 07:42:31.599023,90,95.54,2822,8114,100
2018-02-24 07:42:41.640625,90,95.54,2822,8114,100
2018-02-24 07:42:51.676,90,95.43,2822,8114,100
2018-02-24 07:43:01.712027,90,95.50,2822,8114,100
2018-02-24 07:43:11.742345,90,95.58,2822,8114,100
2018-02-24 07:43:21.783935,90,95.47,2822,8114,100
2018-02-24 07:43:31.819065,90,95.58,2822,8114,100
2018-02-24 07:43:41.854172,90,95.54,2822,8114,100
2018-02-24 07:43:51.896221,90,95.43,2822,8114,100
2018-02-24 07:44:01.927937,90,95.58,2822,8114,100
2018-02-24 07:44:11.965201,90,95.35,2822,8114,100
2018-02-24 07:44:22.002489,90,95.39,2822,8114,100
2018-02-24 07:44:32.037793,90,95.39,2822,8114,100
2018-02-24 07:44:42.072924,90,95.50,2822,8114,100
2018-02-24 07:44:52.109194,90,95.58,2822,8114,100
2018-02-24 07:45:02.150952,90,95.50,2822,8114,100
2018-02-24 07:45:12.192956,90,95.58,2822,8114,100
2018-02-24 07:45:22.224648,90,95.47,2822,8114,100
2018-02-24 07:45:32.262411,90,95.62,2822,8114,100
2018-02-24 07:45:42.300768,90,95.47,2822,8114,100
2018-02-24 07:45:52.343160,90,95.39,2822,8114,100
2018-02-24 07:46:02.381505,90,95.58,2822,8114,100
2018-02-24 07:46:12.425449,90,95.58,2822,8114,100
2018-02-24 07:46:22.469170,90,95.47,2822,8114,100
2018-02-24 07:46:32.511744,90,95.50,2822,8114,100
2018-02-24 07:46:42.542031,90,95.50,2822,8114,100
2018-02-24 07:46:52.582954,90,95.16,2822,8114,100
2018-02-24 07:47:02.624950,90,95.47,2822,8114,100
2018-02-24 07:47:12.661783,90,95.54,2822,8114,100
2018-02-24 07:47:22.699909,90,95.58,2822,8114,100
2018-02-24 07:47:32.729403,90,95.54,2822,8114,100
2018-02-24 07:47:42.766509,90,95.54,2822,8114,100
2018-02-24 07:47:52.810570,90,95.39,2822,8114,100
2018-02-24 07:48:02.842246,90,95.47,2822,8114,100
2018-02-24 07:48:12.868098,90,95.43,2822,8114,100
2018-02-24 07:48:22.896016,90,95.58,2822,8114,100
2018-02-24 07:48:32.938046,90,95.43,2822,8114,100
2018-02-24 07:48:42.981177,90,95.58,2822,8114,100
2018-02-24 07:48:53.023269,90,95.35,2822,8114,100
2018-02-24 07:49:03.057173,90,95.43,2822,8114,100
2018-02-24 07:49:13.092036,90,95.54,2822,8114,100
2018-02-24 07:49:23.128241,90,95.54,2822,8114,100
2018-02-24 07:49:33.167901,90,95.50,2822,8114,100
2018-02-24 07:49:43.209721,90,95.50,2822,8114,100
2018-02-24 07:49:53.241617,90,95.54,2822,8114,100
2018-02-24 07:50:03.289075,90,95.50,2822,8114,100
2018-02-24 07:50:13.320261,90,95.50,2822,8114,100
2018-02-24 07:50:23.356288,90,95.43,2822,8114,100
2018-02-24 07:50:33.394372,90,95.50,2822,8114,100
2018-02-24 07:50:43.426183,90,95.50,2822,8114,100
2018-02-24 07:50:53.460292,90,95.43,2822,8114,100
2018-02-24 07:51:03.495388,90,95.39,2822,8114,100
2018-02-24 07:51:13.526481,90,95.43,2822,8114,100
2018-02-24 07:51:23.561645,90,95.58,2822,8114,100
2018-02-24 07:51:33.594725,90,95.58,2822,8114,100
2018-02-24 07:51:43.628308,90,95.43,2822,8114,100
2018-02-24 07:51:53.664119,90,95.50,2822,8114,100
2018-02-24 07:52:03.698009,90,95.50,2822,8114,100
2018-02-24 07:52:13.725227,90,95.50,2822,8114,100
2018-02-24 07:52:23.762002,90,95.43,2822,8114,100
2018-02-24 07:52:33.796251,90,95.50,2822,8114,100
2018-02-24 07:52:43.838157,90,95.50,2822,8114,100
2018-02-24 07:52:53.873611,90,95.58,2822,8114,100
2018-02-24 07:53:03.909011,90,95.50,2822,8114,100
2018-02-24 07:53:13.940627,90,100.13,2822,8114,100
2018-02-24 07:53:23.976752,90,100.20,2822,8114,100
2018-02-24 07:53:34.011155,90,93.11,2822,8114,100
2018-02-24 07:53:44.042483,90,93.00,2822,8114,100
2018-02-24 07:53:54.068580,90,99.01,2822,8114,100
2018-02-24 07:54:04.104298,90,99.17,2822,8114,100
2018-02-24 07:54:14.145510,90,99.21,2822,8114,100
2018-02-24 07:54:24.187088,90,93.15,2822,8114,100
2018-02-24 07:54:34.220685,90,92.96,2822,8114,100
2018-02-24 07:54:44.256161,90,97.20,2822,8114,100
2018-02-24 07:54:54.281953,90,97.16,2822,8114,100
2018-02-24 07:55:04.311458,90,97.20,2822,8114,100
2018-02-24 07:55:14.342276,90,97.43,2822,8114,100
2018-02-24 07:55:24.375067,90,97.32,2822,8114,100
2018-02-24 07:55:34.416762,90,97.32,2822,8114,100
2018-02-24 07:55:44.446661,90,97.32,2822,8114,100
2018-02-24 07:55:54.489887,90,97.36,2822,8114,100
2018-02-24 07:56:04.529708,90,97.32,2822,8114,100
2018-02-24 07:56:14.564925,90,97.51,2822,8114,100
2018-02-24 07:56:24.599380,90,97.36,2822,8114,100
2018-02-24 07:56:34.626809,90,97.55,2822,8114,100
2018-02-24 07:56:44.657865,90,90.75,2822,8114,100
2018-02-24 07:56:54.701935,90,90.60,2822,8114,100
2018-02-24 07:57:04.732140,90,95.54,2822,8114,100
2018-02-24 07:57:14.765831,90,95.62,2822,8114,100
2018-02-24 07:57:24.809615,90,95.50,2822,8114,100
2018-02-24 07:57:34.835194,90,95.62,2822,8114,100
2018-02-24 07:57:44.876983,90,95.47,2822,8114,100
2018-02-24 07:57:54.914375,90,95.58,2822,8114,100
2018-02-24 07:58:04.948553,90,95.54,2822,8114,100
2018-02-24 07:58:14.980343,90,95.54,2822,8114,100
2018-02-24 07:58:25.011316,90,95.54,2822,8114,100
2018-02-24 07:58:35.042483,90,95.62,2822,8114,100
2018-02-24 07:58:45.067190,90,95.50,2822,8114,100
2018-02-24 07:58:55.098838,90,95.50,2822,8114,100
2018-02-24 07:59:05.131792,90,95.58,2822,8114,100
2018-02-24 07:59:15.170035,90,95.54,2822,8114,100
2018-02-24 07:59:25.212324,90,95.47,2822,8114,100
2018-02-24 07:59:35.246590,90,95.58,2822,8114,100
2018-02-24 07:59:45.272819,90,95.58,2822,8114,100
2018-02-24 07:59:55.305063,90,95.62,2822,8114,100
2018-02-24 08:00:05.345419,90,95.62,2822,8114,100
2018-02-24 08:00:15.380260,90,95.50,2822,8114,100
2018-02-24 08:00:25.424247,90,95.50,2822,8114,100
2018-02-24 08:00:35.460284,90,95.58,2822,8114,100
2018-02-24 08:00:45.492809,90,95.39,2822,8114,100
2018-02-24 08:00:55.523400,90,95.50,2822,8114,100
2018-02-24 08:01:05.554775,90,95.47,2822,8114,100
2018-02-24 08:01:15.592542,90,95.47,2822,8114,100
2018-02-24 08:01:25.641212,90,95.54,2822,8114,100
2018-02-24 08:01:35.674509,90,95.47,2822,8114,100
2018-02-24 08:01:45.696092,90,99.78,2822,8114,100
2018-02-24 08:01:55.728052,90,100.13,2822,8114,100
2018-02-24 08:02:05.764933,90,93.19,2822,8114,100
2018-02-24 08:02:15.807350,90,93.00,2822,8114,100
2018-02-24 08:02:25.843525,90,102.86,2822,8114,100
2018-02-24 08:02:35.879096,90,95.62,2822,8114,100
2018-02-24 08:02:45.921762,90,95.62,2822,8114,100
2018-02-24 08:02:55.958471,90,95.66,2822,8114,100
2018-02-24 08:03:05.992185,90,94.93,2822,8114,100
2018-02-24 08:03:16.031072,90,95.27,2822,8114,100
2018-02-24 08:03:26.067728,90,95.39,2822,8114,100
2018-02-24 08:03:36.097394,90,95.47,2822,8114,100
2018-02-24 08:03:46.133130,90,95.50,2822,8114,100
2018-02-24 08:03:56.180923,90,95.54,2822,8114,100
2018-02-24 08:04:06.214579,90,95.50,2822,8114,100
2018-02-24 08:04:16.249995,90,95.43,2822,8114,100
2018-02-24 08:04:26.284138,90,95.43,2822,8114,100
2018-02-24 08:04:36.316961,90,95.47,2822,8114,100
2018-02-24 08:04:46.352015,90,95.58,2822,8114,100
2018-02-24 08:04:56.388113,90,95.58,2822,8114,100
2018-02-24 08:05:06.426874,90,95.47,2822,8114,100
2018-02-24 08:05:16.461509,90,95.47,2822,8114,100
2018-02-24 08:05:26.484785,90,95.39,2822,8114,100
2018-02-24 08:05:36.516269,90,101.90,2822,8114,100
2018-02-24 08:05:46.548145,90,95.58,2822,8114,100
2018-02-24 08:05:56.574112,90,95.54,2822,8114,100
2018-02-24 08:06:06.604602,90,95.62,2822,8114,100
2018-02-24 08:06:16.641930,90,95.62,2822,8114,100
2018-02-24 08:06:26.686370,90,95.58,2822,8114,100
2018-02-24 08:06:36.733657,90,95.66,2822,8114,100
2018-02-24 08:06:46.776617,90,95.43,2822,8114,100
2018-02-24 08:06:56.815369,90,95.47,2822,8114,100
2018-02-24 08:07:06.852433,90,100.13,2822,8114,100
2018-02-24 08:07:16.894683,90,100.21,2822,8114,100
2018-02-24 08:07:26.935032,90,93.11,2822,8114,100
2018-02-24 08:07:36.968449,90,97.28,2822,8114,100
2018-02-24 08:07:47.010445,90,99.25,2822,8114,100
2018-02-24 08:07:57.040631,90,99.25,2822,8114,100
2018-02-24 08:08:07.079856,90,99.29,2822,8114,100
2018-02-24 08:08:17.121733,90,93.03,2822,8114,100
2018-02-24 08:08:27.156409,90,93.00,2822,8114,100
2018-02-24 08:08:37.193241,90,97.24,2822,8114,100
2018-02-24 08:08:47.231272,90,97.36,2822,8114,100
2018-02-24 08:08:57.266610,90,97.28,2822,8114,100
2018-02-24 08:09:07.307472,90,97.43,2822,8114,100
2018-02-24 08:09:17.340730,90,97.32,2822,8114,100
2018-02-24 08:09:27.373582,90,97.43,2822,8114,100
2018-02-24 08:09:37.405639,90,97.55,2822,8114,100
2018-02-24 08:09:47.436987,90,97.36,2822,8114,100
2018-02-24 08:09:57.467256,90,97.43,2822,8114,100
2018-02-24 08:10:07.490577,90,97.39,2822,8114,100
2018-02-24 08:10:17.525523,90,97.36,2822,8114,100
2018-02-24 08:10:27.555682,90,97.43,2822,8114,100
2018-02-24 08:10:37.591774,90,97.43,2822,8114,100
2018-02-24 08:10:47.622236,90,97.43,2822,8114,100
2018-02-24 08:10:57.657881,90,97.47,2822,8114,100
2018-02-24 08:11:07.696310,90,97.39,2822,8114,100
2018-02-24 08:11:17.726160,90,97.51,2822,8114,100
2018-02-24 08:11:27.756703,90,90.68,2822,8114,100
2018-02-24 08:11:37.791393,90,95.47,2822,8114,100
2018-02-24 08:11:47.824017,90,95.50,2822,8114,100
2018-02-24 08:11:57.860322,90,95.50,2822,8114,100
2018-02-24 08:12:07.895557,90,95.66,2822,8114,100
2018-02-24 08:12:17.929943,90,95.47,2822,8114,100
2018-02-24 08:12:27.958283,90,95.62,2822,8114,100
2018-02-24 08:12:37.996671,90,95.58,2822,8114,100
2018-02-24 08:12:48.038010,90,95.43,2822,8114,100
2018-02-24 08:12:58.076636,90,100.17,2822,8114,100
2018-02-24 08:13:08.113784,90,93.15,2822,8114,100
2018-02-24 08:13:18.147160,90,92.88,2822,8114,100
2018-02-24 08:13:28.189321,90,99.05,2822,8114,100
2018-02-24 08:13:38.225059,90,99.13,2822,8114,100
2018-02-24 08:13:48.264650,90,99.05,2822,8114,100
2018-02-24 08:13:58.295182,90,99.17,2822,8114,100
2018-02-24 08:14:08.331048,90,93.19,2822,8114,100
2018-02-24 08:14:18.362271,90,93.03,2822,8114,100
2018-02-24 08:14:28.405039,90,97.20,2822,8114,100
2018-02-24 08:14:38.446420,90,97.24,2822,8114,100
2018-02-24 08:14:48.482168,90,97.36,2822,8114,100
2018-02-24 08:14:58.523076,90,97.36,2822,8114,100
2018-02-24 08:15:08.562028,90,97.24,2822,8114,100
2018-02-24 08:15:18.594466,90,97.47,2822,8114,100
2018-02-24 08:15:28.631654,90,97.36,2822,8114,100
2018-02-24 08:15:38.673494,90,97.43,2822,8114,100
2018-02-24 08:15:48.715317,90,97.59,2822,8114,100
2018-02-24 08:15:58.758539,90,97.47,2822,8114,100
2018-02-24 08:16:08.791959,90,97.39,2822,8114,100
2018-02-24 08:16:18.823220,90,97.43,2822,8114,100
2018-02-24 08:16:28.855055,90,97.39,2822,8114,100
2018-02-24 08:16:38.878880,90,97.47,2822,8114,100
2018-02-24 08:16:48.914640,90,97.43,2822,8114,100
2018-02-24 08:16:58.943880,90,97.36,2822,8114,100
2018-02-24 08:17:08.979164,90,97.36,2822,8114,100
2018-02-24 08:17:19.014413,90,97.47,2822,8114,100
2018-02-24 08:17:29.045608,90,90.64,2822,8114,100
2018-02-24 08:17:39.087168,90,95.66,2822,8114,100
2018-02-24 08:17:49.123606,90,95.66,2822,8114,100
2018-02-24 08:17:59.147225,90,95.62,2822,8114,100
2018-02-24 08:18:09.178668,90,95.50,2822,8114,100
2018-02-24 08:18:19.210517,90,95.50,2822,8114,100
2018-02-24 08:18:29.244371,90,95.43,2822,8114,100
2018-02-24 08:18:39.274898,90,95.54,2822,8114,100
2018-02-24 08:18:49.305272,90,95.54,2822,8114,100
2018-02-24 08:18:59.340548,90,95.47,2822,8114,100
2018-02-24 08:19:09.377732,90,95.43,2822,8114,100
2018-02-24 08:19:19.425883,90,95.54,2822,8114,100
2018-02-24 08:19:29.457074,90,95.27,2822,8114,100
2018-02-24 08:19:39.498257,90,95.58,2822,8114,100
2018-02-24 08:19:49.532031,90,95.54,2822,8114,100
2018-02-24 08:19:59.570600,90,95.54,2822,8114,100
2018-02-24 08:20:09.613652,90,99.98,2822,8114,100
2018-02-24 08:20:19.647882,90,99.98,2822,8114,100
2018-02-24 08:20:29.680304,90,93.19,2822,8114,100
2018-02-24 08:20:39.711562,90,98.98,2822,8114,100
2018-02-24 08:20:49.745302,90,97.36,2822,8114,100
2018-02-24 08:20:59.787405,90,99.25,2822,8114,100
2018-02-24 08:21:09.825638,90,93.11,2822,8114,100
2018-02-24 08:21:19.859260,90,93.03,2822,8114,100
2018-02-24 08:21:29.902790,90,95.70,2822,8114,100
2018-02-24 08:21:39.933669,90,95.62,2822,8114,100
2018-02-24 08:21:49.967955,90,95.50,2822,8114,100
2018-02-24 08:22:00.002772,90,95.50,2822,8114,100
2018-02-24 08:22:10.034038,90,95.47,2822,8114,100
2018-02-24 08:22:20.070306,90,95.47,2822,8114,100
2018-02-24 08:22:30.108492,90,95.43,2822,8114,100
2018-02-24 08:22:40.150546,90,95.43,2822,8114,100
2018-02-24 08:22:50.187800,90,95.50,2822,8114,100
2018-02-24 08:23:00.216517,90,95.43,2822,8114,100
2018-02-24 08:23:10.253143,90,95.54,2822,8114,100
2018-02-24 08:23:20.291413,90,95.50,2822,8114,100
2018-02-24 08:23:30.327539,90,101.87,2822,8114,100
2018-02-24 08:23:40.355185,90,95.62,2822,8114,100
2018-02-24 08:23:50.398076,90,95.62,2822,8114,100
2018-02-24 08:24:00.426947,90,95.47,2822,8114,100
2018-02-24 08:24:10.456122,90,95.47,2822,8114,100
2018-02-24 08:24:20.484562,90,95.47,2822,8114,100
2018-02-24 08:24:30.517617,90,95.58,2822,8114,100
2018-02-24 08:24:40.553931,90,100.13,2822,8114,100
2018-02-24 08:24:50.587977,90,100.17,2822,8114,100
2018-02-24 08:25:00.628363,90,93.03,2822,8114,100
2018-02-24 08:25:10.676083,90,93.07,2822,8114,100
2018-02-24 08:25:20.715812,90,99.17,2822,8114,100
2018-02-24 08:25:30.747720,90,99.17,2822,8114,100
2018-02-24 08:25:40.785802,90,99.17,2822,8114,100
2018-02-24 08:25:50.820829,90,99.25,2822,8114,100
2018-02-24 08:26:00.851940,90,93.11,2822,8114,100
2018-02-24 08:26:10.885911,90,93.07,2822,8114,100
2018-02-24 08:26:20.921055,90,97.32,2822,8114,100
2018-02-24 08:26:30.958105,90,97.24,2822,8114,100
2018-02-24 08:26:40.997219,90,97.47,2822,8114,100
2018-02-24 08:26:51.028892,90,97.36,2822,8114,100
2018-02-24 08:27:01.063225,90,97.39,2822,8114,100
2018-02-24 08:27:11.099166,90,97.28,2822,8114,100
2018-02-24 08:27:21.141782,90,97.39,2822,8114,100
2018-02-24 08:27:31.186046,90,97.39,2822,8114,100
2018-02-24 08:27:41.231530,90,97.36,2822,8114,100
2018-02-24 08:27:51.268099,90,97.32,2822,8114,100
2018-02-24 08:28:01.304281,90,97.36,2822,8114,100
2018-02-24 08:28:11.340990,90,97.28,2822,8114,100
2018-02-24 08:28:21.374520,90,97.43,2822,8114,100
2018-02-24 08:28:31.410843,90,97.43,2822,8114,100
2018-02-24 08:28:41.444793,90,97.32,2822,8114,100
2018-02-24 08:28:51.484401,90,97.39,2822,8114,100
2018-02-24 08:29:01.523626,90,97.36,2822,8114,100
2018-02-24 08:29:11.560232,90,97.36,2822,8114,100
2018-02-24 08:29:21.603243,90,97.43,2822,8114,100
2018-02-24 08:29:31.643278,90,97.39,2822,8114,100
2018-02-24 08:29:41.680060,90,97.28,2822,8114,100
2018-02-24 08:29:51.722570,90,97.36,2822,8114,100
2018-02-24 08:30:01.760535,90,97.36,2822,8114,100
2018-02-24 08:30:11.798458,90,97.36,2822,8114,100
2018-02-24 08:30:21.829942,90,97.36,2822,8114,100
2018-02-24 08:30:31.866390,90,97.28,2822,8114,100
2018-02-24 08:30:41.902343,90,97.32,2822,8114,100
2018-02-24 08:30:51.939012,90,97.40,2822,8114,100
2018-02-24 08:31:01.976373,90,97.36,2822,8114,100
2018-02-24 08:31:12.013300,90,97.39,2822,8114,100
2018-02-24 08:31:22.049988,90,97.40,2822,8114,100
2018-02-24 08:31:32.087045,90,97.39,2822,8114,100
2018-02-24 08:31:42.121717,90,97.36,2822,8114,100
2018-02-24 08:31:52.159348,90,97.47,2822,8114,100
2018-02-24 08:32:02.197909,90,97.28,2822,8114,100
2018-02-24 08:32:12.240312,90,97.36,2822,8114,100
2018-02-24 08:32:22.281416,90,97.36,2822,8114,100
2018-02-24 08:32:32.312284,90,97.43,2822,8114,100
2018-02-24 08:32:42.350341,90,97.36,2822,8114,100
2018-02-24 08:32:52.381343,90,97.28,2822,8114,100
2018-02-24 08:33:02.416060,90,97.43,2822,8114,100
2018-02-24 08:33:12.452742,90,97.32,2822,8114,100
2018-02-24 08:33:22.488781,90,97.47,2822,8114,100
2018-02-24 08:33:32.526779,90,97.43,2822,8114,100
2018-02-24 08:33:42.566836,90,97.43,2822,8114,100
2018-02-24 08:33:52.601427,90,97.47,2822,8114,100
2018-02-24 08:34:02.640305,90,97.51,2822,8114,100
2018-02-24 08:34:12.677778,90,97.36,2822,8114,100
2018-02-24 08:34:22.714864,90,97.36,2822,8114,100
2018-02-24 08:34:32.750191,90,97.12,2822,8114,100
2018-02-24 08:34:42.792121,90,97.39,2822,8114,100
2018-02-24 08:34:52.827136,90,97.47,2822,8114,100
2018-02-24 08:35:02.862248,90,97.36,2822,8114,100
2018-02-24 08:35:12.894489,90,97.43,2822,8114,100
2018-02-24 08:35:22.926470,90,97.39,2822,8114,100
2018-02-24 08:35:32.963840,90,97.36,2822,8114,100
2018-02-24 08:35:43.000673,90,97.43,2822,8114,100
2018-02-24 08:35:53.043605,90,97.43,2822,8114,100
2018-02-24 08:36:03.074600,90,97.43,2822,8114,100
2018-02-24 08:36:13.111471,90,97.36,2822,8114,100
2018-02-24 08:36:23.147378,90,97.47,2822,8114,100
2018-02-24 08:36:33.183756,90,97.40,2822,8114,100
2018-02-24 08:36:43.220637,90,97.43,2822,8114,100
2018-02-24 08:36:53.255777,90,97.36,2822,8114,100
2018-02-24 08:37:03.286735,90,97.51,2822,8114,100
2018-02-24 08:37:13.328444,90,97.43,2822,8114,100
2018-02-24 08:37:23.365422,90,97.43,2822,8114,100
2018-02-24 08:37:33.398882,90,97.39,2822,8114,100
2018-02-24 08:37:43.439969,90,97.59,2822,8114,100
2018-02-24 08:37:53.471900,90,97.36,2822,8114,100
2018-02-24 08:38:03.503388,90,97.36,2822,8114,100
2018-02-24 08:38:13.537351,90,97.43,2822,8114,100
2018-02-24 08:38:23.572320,90,97.36,2822,8114,100
2018-02-24 08:38:33.609065,90,97.51,2822,8114,100
2018-02-24 08:38:43.640230,90,97.32,2822,8114,100
2018-02-24 08:38:53.671528,90,97.51,2822,8114,100
2018-02-24 08:39:03.713612,90,97.28,2822,8114,100
2018-02-24 08:39:13.747462,90,97.51,2822,8114,100
2018-02-24 08:39:23.777837,90,97.43,2822,8114,100
2018-02-24 08:39:33.817447,90,97.36,2822,8114,100
2018-02-24 08:39:43.850312,90,97.40,2822,8114,100
2018-02-24 08:39:53.882298,90,97.43,2822,8114,100
2018-02-24 08:40:03.926278,90,97.47,2822,8114,100
2018-02-24 08:40:13.964924,90,97.36,2822,8114,100
2018-02-24 08:40:23.996536,90,97.47,2822,8114,100
2018-02-24 08:40:34.029727,90,97.43,2822,8114,100
2018-02-24 08:40:44.066526,90,97.43,2822,8114,100
2018-02-24 08:40:54.106181,90,97.43,2822,8114,100
2018-02-24 08:41:04.137217,90,97.36,2822,8114,100
2018-02-24 08:41:14.172411,90,97.36,2822,8114,100
2018-02-24 08:41:24.217235,90,97.59,2822,8114,100
2018-02-24 08:41:34.247669,90,97.36,2822,8114,100
2018-02-24 08:41:44.279392,90,97.36,2822,8114,100
2018-02-24 08:41:54.318264,90,97.47,2822,8114,100
2018-02-24 08:42:04.359653,90,97.36,2822,8114,100
2018-02-24 08:42:14.404783,90,97.43,2822,8114,100
2018-02-24 08:42:24.434404,90,97.28,2822,8114,100
2018-02-24 08:42:34.468183,90,97.36,2822,8114,100
2018-02-24 08:42:44.504459,90,97.36,2822,8114,100
2018-02-24 08:42:54.548767,90,97.43,2822,8114,100
2018-02-24 08:43:04.587197,90,97.28,2822,8114,100
2018-02-24 08:43:14.621087,90,97.43,2822,8114,100
2018-02-24 08:43:24.656905,90,97.36,2822,8114,100
2018-02-24 08:43:34.698664,90,97.36,2822,8114,100
2018-02-24 08:43:44.730139,90,97.36,2822,8114,100
2018-02-24 08:43:54.766360,90,97.32,2822,8114,100
2018-02-24 08:44:04.800043,90,97.36,2822,8114,100
2018-02-24 08:44:14.829673,90,97.47,2822,8114,100
2018-02-24 08:44:24.871016,90,97.36,2822,8114,100
2018-02-24 08:44:34.907167,90,97.47,2822,8114,100
2018-02-24 08:44:44.944238,90,97.47,2822,8114,100
2018-02-24 08:44:54.979392,90,97.36,2822,8114,100
2018-02-24 08:45:05.002869,90,97.36,2822,8114,100
2018-02-24 08:45:15.043370,90,97.43,2822,8114,100
2018-02-24 08:45:25.075150,90,97.43,2822,8114,100
2018-02-24 08:45:35.106826,90,97.43,2822,8114,100
2018-02-24 08:45:45.141916,90,97.28,2822,8114,100
2018-02-24 08:45:55.177585,90,97.32,2822,8114,100
2018-02-24 08:46:05.214633,90,97.36,2822,8114,100
2018-02-24 08:46:15.252280,90,97.36,2822,8114,100
2018-02-24 08:46:25.286740,90,97.32,2822,8114,100
2018-02-24 08:46:35.327866,90,97.47,2822,8114,100
2018-02-24 08:46:45.359211,90,97.51,2822,8114,100
2018-02-24 08:46:55.396656,90,97.39,2822,8114,100
2018-02-24 08:47:05.439128,90,97.43,2822,8114,100
2018-02-24 08:47:15.475213,90,97.32,2822,8114,100
2018-02-24 08:47:25.504576,90,97.51,2822,8114,100
2018-02-24 08:47:35.539771,90,97.59,2822,8114,100
2018-02-24 08:47:45.573568,90,97.40,2822,8114,100
2018-02-24 08:47:55.609524,90,97.28,2822,8114,100
2018-02-24 08:48:05.642253,90,97.32,2822,8114,100
2018-02-24 08:48:15.684667,90,90.72,2822,8114,100
2018-02-24 08:48:25.728146,90,95.50,2822,8114,100
2018-02-24 08:48:35.758967,90,95.50,2822,8114,100
2018-02-24 08:48:45.795244,90,95.50,2822,8114,100
2018-02-24 08:48:55.829094,90,95.54,2822,8114,100
2018-02-24 08:49:05.861272,90,95.54,2822,8114,100
2018-02-24 08:49:15.896295,90,95.50,2822,8114,100
2018-02-24 08:49:25.932060,90,95.58,2822,8114,100
2018-02-24 08:49:35.963046,90,95.35,2822,8114,100
2018-02-24 08:49:45.997623,90,95.58,2822,8114,100
2018-02-24 08:49:56.032705,90,99.94,2822,8114,100
